source,target
NOAUTHOR32,callmer1994
hilberg2013,carelli2012
hilberg2013,christensen2000
hilberg2013,dobat2008
hilberg2018,dobat2008
holst2014,dobat2008
lemm2014,dobat2008
lund2010,dobat2008
price2011,dobat2008
tummuscheitnd,dobat2008
williams2016,dobat2008
voncarnapbornheim2014,dobat2008
hilberg2013,drjacobsen1942
hilberg2013,eisenschmidt2003
NOAUTHOR36,eisenschmidt2003
hilberg2013,filipowiak2008
hilberg2013,gelting2007
jessen2014,gelting2007
hilberg2013,gilomen2014
hilberg2013,grahamcampbell1991a
hilberg2013,hatz1974
NOAUTHOR32,hatz1974
hilberg2013,hauptmeyer1997
hilberg2013,henricson2006
hilberg2013,herrmann1994
hilberg2013,hilberg2009b
hilberg2018,hilberg2009b
weissnd,hilberg2009b
voncarnapbornheim2014,hilberg2009b
hilberg2013,hilberg2010
hilberg2018,hilberg2010
voncarnapbornheim2014,hilberg2010
hilberg2013,hinton2008
hilberg2013,hodges2008
sindbaeknd,hodges2008
hilberg2013,hofmann1984
kalmring2010,hofmann1984
hilberg2013,hybel2013
hilberg2013,ilisch1988
hilberg2013,jankuhn1937
jagodzinski2014,jankuhn1937
hilberg2014,jankuhn1937
tummuscheitnd,jankuhn1937
hilberg2013,jonsson1989
hilberg2013,juraske2010
hilberg2013,kalmring2010e
hennius2018,kalmring2010e
hilberg2018,kalmring2010e
kalmring2013,kalmring2010e
hilberg2014,kalmring2010e
kalmring2010,kalmring2010e
kalmring2018,kalmring2010e
kalmring2012,kalmring2010e
NOAUTHOR19,kalmring2010e
raffield2019,kalmring2010e
NOAUTHOR28,kalmring2010e
voncarnapbornheim2014,kalmring2010e
hilberg2013,keller2008
hilberg2013,klappauf2011
hilberg2013,klappauf2008
hilberg2013,leimus2007
kershaw2018,leimus2007
magi2011,leimus2007
roslund2015,leimus2007
hilberg2013,loveluck2013
hilberg2018,loveluck2013
pilo2020,loveluck2013
hilberg2013,ludtke1985
hilberg2013,ludtke2013
weissnd,ludtke2013
voncarnapbornheim2014,ludtke2013
hilberg2013,lund1991
hilberg2014,lund1991
lund2004,lund1991
wrcnd,lund1991
hilberg2013,makeler2005
hilberg2013,metcalf1998
hilberg2013,meyer1998
hilberg2013,moesgaard2006
ingvardson2012,moesgaard2006
hilberg2013,noonan1994
peschel2017,noonan1994
hilberg2013,radtke2002
hilberg2013,roesdahl2006
imer2014,roesdahl2006
wrcnd,roesdahl2006
hilberg2013,rundberg2000
hilberg2013,sawyer2013
sheehannd,sawyer2013
hilberg2013,sawyer2002
jessen2014,sawyer2002
zachrisson2017,sawyer2002
skre2019,sawyer2002
hilberg2013,scheel1940
hilberg2013,schledermann1966
hilberg2013,schwantes1932
hilberg2013,gratuze2011
hilberg2013,sindbaek2012
krzewinska2018,sindbaek2012
pilo2020,sindbaek2012
sindbaek2014,sindbaek2012
rogers2020,sindbaek2012
sindbaek2016,sindbaek2012
weissnd,sindbaek2012
warmlander2015,sindbaek2012
hilberg2013,spuford1988
hilberg2013,steppuhn1998
hilberg2014,steppuhn1998
sindbaek2007,steppuhn1998
hilberg2013,stieldorf2012
hilberg2013,stoklund2000
imer2014,stoklund2000
hardhnd,stoklund2000
hilberg2013,tummuscheit2010
tummuscheit2014,tummuscheit2010
hilberg2013,tummuscheit2013
hilberg2018,tummuscheit2013
hilberg2013,verhulst2000
hilberg2013,wehner2007
hilberg2013,wiechmann2002
hardhnd,wiechmann2002
hilberg2013,williams1997
pedersen2006,williams1997
graslundnd,olsen1945
graslundnd,aberg1953
ljungkvist2015,aberg1953
graslundnd,arne1912
oehrl2017,arne1912
oehrl2019,arne1912
graslundnd,olausson2010
graslundnd,skouhansen2008
graslundnd,norr2008
harris2017,alqahtani2010
price2019,alqahtani2010
harris2017,askvik2009
harris2017,bankier2006
harris2017,batey2013
harris2017,beaumont2013
harris2017,bonsall2009
harris2017,butler1993
harris2017,curtissummers2014
harris2017,fowler2010
lund2013,fowler2010
lund2019,fowler2010
lund2017,fowler2010
harris2017,greaves2011
harris2017,halpin2008
knudson2012,halpin2008
harris2017,harris2016
lund2020,harris2016
odeback2018,harris2016
harris2017,harris2012
harris2017,mcguire2010
harris2017,muldner2009
harris2017,nissan1999
harris2017,reimann2012
harris2017,robb2013
harris2017,welander1987
gustafsson2016,avdusin1988
gustafsson2016,clarke1985
gustafsson2016,crane1999
gustafsson2016,galton1971
gustafsson2016,kjellberg1946
gustafsson2016,krogh2007
helmbrecht2012,krogh2007
holst2013,krogh2007
wrcnd,krogh2007
stott2019,krogh2007
gustafsson2016,lethlarsen1991
gustafsson2016,lonborg1994
kershaw2009,lonborg1994
pedersennda,lonborg1994
sindbaeknda,lonborg1994
gustafsson2016,monteliusnd
gustafsson2016,martensson1970
gustafsson2016,possnert2015
gustafsson2016,soderberg1999
gustafsson2016,warnke1987
hadley2016,hadley2015
mcleod2011,hadley2015
hadley2016,brooks1987
hadley2016,wessexarchaeology1997
harrison2015,andersonnd
harrison2015,anonnd
harrison2015,bailey1980
oehrl2017,bailey1980
oehrl2019,bailey1980
rogers2020,bailey1980
ahfeldt2015,bailey1980
harrison2015,brogger1929
harrison2015,cochrane1906
harrison2015,duffy1999
harrison2015,dunwell1995
montgomery2014,dunwell1995
harrison2015,edwards1927
harrison2015,edwards1934
harrison2015,eldjarn1984
harrison2015,evison1969
mcleod2011,evison1969
harrison2015,geake2003
lund2013,geake2003
harrison2015,grahamcampbell1979
harrison2015,hadley1999
harrison2015,halsall1998
vesteinsson2016,halsall1998
harrison2015,harke1989
harrison2015,harrison1995
smith2013,harrison1995
harrison2015,harrison2005
harrison2015,harrison2008
smith2013,harrison2008
milek2012,harrison2008
raffield2016,harrison2008
harrison2015,hencken1950
harrison2015,henry1995
harrison2015,lang1976
raffield2014,lang1976
harrison2015,nimhaonaigh1999
harrison2015,raftery1960
harrison2015,richards2003
linderholm2008,richards2003
mcleod2011,richards2003
montgomery2014,richards2003
raffield2014,richards2003
raffield2016,richards2003
harrison2015,rowleyconwy2007
harrison2015,russell2011
harrison2015,sheehan1988
harrison2015,smith1933
harrison2015,smithnd
harrison2015,solberg1985
oye2014,solberg1985
harrison2015,thorsteinsson1968
harrison2015,vandenoort1993
pedersen2006,vandenoort1993
harrison2015,wallace2002
harrison2015,walsh1995
harrison2015,walsh1998
lund2005,walsh1998
harrison2015,wilson1976
lund2010,wilson1976
harrison2015,wilsonnd
gustafsson2016,fornvannen2016
gustafsson2016,kjellberg1947
halewood2001,bakhtin1984
halewood2001,cohen1995
halewood2001,crang1994
halewood2001,edensor1998
halewood2001,fowler1992
halewood2001,graver1999
halewood2001,hewison1987
halewood2001,koivusalo1998
halewood2001,littrell1993
halewood2001,maccannell1976
halewood2001,macdonald1997
halewood2001,mccaulay1999
halewood2001,meethan1996
halewood2001,mordue1998
halewood2001,robb1998
halewood2001,shurmersmith1994
halewood2001,silver1988
halewood2001,urry1990
halewood2001,vestfold1998
halewood2001,watson1994
halewood2001,walsh1992
kelly2015,walsh1992
sindbaeknd,walsh1992
halewood2001,wright1985
hilberg2013,wiechmann2007
hardhnd,wiechmann2007
kalmring2010,wiechmann2007
hilberg2013,hofmann2014c
hilberg2013,tummuscheit2012
hilberg2018,tummuscheit2012
lund2021,tummuscheit2012
tummuscheit2014,tummuscheit2012
voncarnapbornheim2014,tummuscheit2012
hedeager2010,arbman1980
lundborgnd,arbman1980
hedeager2010,bohner1991
hedeager2010,brown1988
linderholm2008,brown1988
naumann2014,brown1988
price2014,brown1988
hedeager2010,bruck2006
lund2013,bruck2006
lund2019,bruck2006
lund2017,bruck2006
hedeager2010,bynum2001
hedeager2010,davidson1978
vesteinssonnd,davidson1978
hedeager2010,dedekam1925
hedeager2010,flores1996
mainland2018,flores1996
sheehannd,flores1996
skre2015,flores1996
sutherland2015,flores1996
hedeager2010,gaimster1998
lundborgnd,gaimster1998
hedeager2010,geary1978
hedeager2010,glosecki1989
pluskowskind,glosecki1989
hedeager2010,glosecki2000
pluskowskind,glosecki2000
hedeager2010,hardh2004
larsson2007,hardh2004
hedeager2010,haselof1956
hedeager2010,haselof1970
hedeager2010,haselof1981
hedeager2010,haselof1984
hedeager2010,hoilundnielsen2002
pluskowskind,hoilundnielsen2002
hedeager2010,ingold1994
hedeager2010,ingold2000
jackson2018,ingold2000
lund2015,ingold2000
lund2017,ingold2000
solli2018,ingold2000
hedeager2010,jakobsson1999
kemmers2011,jakobsson1999
hedeager2010,jakobsson2003
lundborgnd,jakobsson2003
lund2010,jakobsson2003
lund2006,jakobsson2003
pedersenndb,jakobsson2003
raffield2019,jakobsson2003
hedeager2010,jones1998
lund2008,jones1998
lund2020,jones1998
lund2017,jones1998
lund2016,jones1998
hedeager2010,kalif1997
hedeager2010,kristofersen2000
hedeager2010,lindstrom2001
pluskowskind,lindstrom2001
hedeager2010,magnus2001
kristjansdottir2015,magnus2001
raffield2016,magnus2001
pluskowskind,magnus2001
raffield2018,magnus2001
hedeager2010,magnus2002
hedeager2010,mansrud2008
hedeager2010,meskell2003
hedeager2010,morris1991
hedeager2010,mullernd
hedeager2010,mundal1974
hedeager2010,oestigaard1999
hedeager2010,oestigaard2000
hedeager2010,orchard2002
hedeager2010,raudvere2001
hedeager2010,roe1995
hedeager2010,roth1979
hedeager2010,sofaer2006
hedeager2010,speake1980
pluskowskind,speake1980
raffield2019,speake1980
hedeager2010,steenstrpnd
hilberg2013,ilisch2013
hrnjic2018,pollard2009
hrnjic2018,pritsak1970
NOAUTHOR24,pritsak1970
halewood2001,hughes1995
imer2014,barnes2012
imer2014,christensen1969
imer2014,fridell2011
imer2014,fuglesang1991
helmbrecht2012,fuglesang1991
hardhnd,fuglesang1991
kershaw2009,fuglesang1991
lund2005,fuglesang1991
imer2014,glob1969
holst2013,glob1969
reiter2019,glob1969
imer2014,graslund1998
raffield2019,graslund1998
imer2014,imer2009
imer2014,jacobsen1932
imer2014,jacobsen1935
imer2014,kallstrom2007
imer2014,cour1951
tummuscheitnd,cour1951
imer2014,lerchenielse1993
imer2014,lund2014
price2018,lund2014
imer2014,moltke1952
imer2014,moltke1976
raffield2015,moltke1976
imer2014,moltke1985
holst2013,moltke1985
wrcnd,moltke1985
imer2014,nielsen1969
NOAUTHOR28,nielsen1969
imer2014,oebynielsen2007
imer2014,snaedal1985
imer2014,stoklund1991
lund2020,stoklund1991
lund2005,stoklund1991
lund2004,stoklund1991
imer2014,stoklund1994
imer2014,stoklund2005
imer2014,stoklund2006
lund2020,stoklund2006
imer2014,stoklund2010
imer2014,m2005
hartman2017,storm1977
halewood2001,bengtsson1954
halewood2001,maccannell1992
halewood2001,yorkarchaeologicaltrust1984
smith2013,strand2009
smith2013,bekpedersen2007
milek2012,bekpedersen2007
smith2013,bekpedersen2009
milek2012,bekpedersen2009
smith2013,benderjorgensen1984
smith2013,benderjorgensen2003
smith2013,dennis1980
milek2012,dennis1980
raffield2019,dennis1980
sanmark2013,dennis1980
frei2015,dennis1980
smith2013,dennis2002
smith2013,gaoarsdottir2010
smith2013,gjerset1924
smith2013,graslund1997
smith2013,gullbeck2011
smith2013,guojonsson1964
smith2013,guojonsson1970
smith2013,guojonsson1972
smith2013,guojonsson1992
smith2013,guojonsson1993
smith2013,guojonsson1998
smith2013,harris1995
smith2013,heide2004
weissnd,heide2004
smith2013,hoffman1974
smith2013,ingstad1982
jahnsen2016,ingstad1982
smith2013,jonsson2004
smith2013,larusson1967
vesteinsson2012,larusson1967
smith2013,lucas2009
keller2016,lucas2009
milek2012,lucas2009
schmid2017,lucas2009
pricendb,lucas2009
vesteinsson2016,lucas2009
zoega2017,lucas2009
vesteinsson2012,lucas2009
zori2013,lucas2009
smith2013,maurer2006
smith2013,minar2001
smith2013,meulengrachtsorensen1983
oehrl2017,meulengrachtsorensen1983
smith2013,robertsdottir2008
hilberg2014,robertsdottir2008
richards2012,robertsdottir2008
smith2013,saul2004
smith2013,sveinbjarnardottir2012
schmid2017,sveinbjarnardottir2012
smith2013,iwlaksson1988
smith2013,jorlaksson1991
smith2013,rogers2012
hartman2017,arna1972
hartman2017,arnand
hedenstiernajonson2017,arbman1941
hedenstiernajonson2017,backstreurom2016
hedenstiernajonson2017,briggs2007
krzewinska2018,briggs2007
star2017,briggs2007
hedenstiernajonson2017,brothwell1981
krzewinska2018,brothwell1981
hedenstiernajonson2017,brotherton2007
hedenstiernajonson2017,buikstra1994
krzewinska2018,buikstra1994
price2018,buikstra1994
peschel2017,buikstra1994
price2020,buikstra1994
price2016,buikstra1994
raffield2019,buikstra1994
hedenstiernajonson2017,cassidy2016
hedenstiernajonson2017,durand2011
krzewinska2018,durand2011
hedenstiernajonson2017,eriksson2016
krzewinska2018,eriksson2016
price2018,eriksson2016
hedenstiernajonson2017,gamba2014
krzewinska2018,gamba2014
star2017,gamba2014
hedenstiernajonson2017,green2008
krzewinska2018,green2008
hedenstiernajonson2017,geurunther2015
krzewinska2018,geurunther2015
hedenstiernajonson2017,vanhamel1934
hedenstiernajonson2017,helgessonarcini1996
hedenstiernajonson2017,keller2012
hedenstiernajonson2017,kircher2012
krzewinska2018,kircher2012
price2018,kircher2012
hedenstiernajonson2017,lampa2013
krzewinska2018,lampa2013
hedenstiernajonson2017,lindstreurom2011
krzewinska2018,lindstreurom2011
hedenstiernajonson2017,malmstreurom2009
krzewinska2018,malmstreurom2009
krzewinska2015,malmstreurom2009
naumann2014,malmstreurom2009
hedenstiernajonson2017,meindl1989
krzewinska2018,meindl1989
hedenstiernajonson2017,meyer2010
krzewinska2018,meyer2010
star2017,meyer2010
hedenstiernajonson2017,omrak2016
hedenstiernajonson2017,oras2016
price2020,oras2016
price2016,oras2016
hedenstiernajonson2017,salmela2011
hedenstiernajonson2017,sawyer2012
krzewinska2018,sawyer2012
hedenstiernajonson2017,skoglund2013
krzewinska2018,skoglund2013
hedenstiernajonson2017,skoglund2014
krzewinska2018,skoglund2014
hedenstiernajonson2017,slovak2011
krzewinska2018,slovak2011
peschel2017,slovak2011
hedenstiernajonson2017,steinsland2011
mainland2018,steinsland2011
hedenstiernajonson2017,stolpend
hedenstiernajonson2017,thalinbergman1986
price2019,thalinbergman1986
hedenstiernajonson2017,vanoven2009
hedenstiernajonson2017,vianello2013
krzewinska2018,vianello2013
hedenstiernajonson2017,wilhelmson2015
krzewinska2018,wilhelmson2015
peschel2017,wilhelmson2015
hedenstiernajonson2017,yang1998
krzewinska2018,yang1998
krzewinska2015,yang1998
vonholstein2014,yang1998
hedenstiernajonson2015,sundman2012
hedenstiernajonson2015,crawford1999
milek2012,crawford1999
hedenstiernajonson2015,hedenstiernajonson2000
kalmring2012,hedenstiernajonson2000
hedenstiernajonson2015,jansson1980
hedenstiernajonson2015,kanvall1995
raffield2019,kanvall1995
hedenstiernajonson2015,kjellstrom2005
krzewinska2018,kjellstrom2005
price2020,kjellstrom2005
hedenstiernajonson2015,kjellstrom1995
hedenstiernajonson2015,nordstrom2007
NOAUTHOR39,nordstrom2007
hedenstiernajonson2015,rimbert1986
hedenstiernajonson2015,wikborg2007
heenpettersen2018,anderson1909
heenpettersen2018,annalsofclonmacnoisend
heenpettersen2018,blindheim1984
heenpettersen2018,bourke2010
heenpettersen2018,brink2007
kalmring2017,brink2007
lund2020,brink2007
pedersen2017,brink2007
sanmark2013,brink2007
heenpettersen2018,carroll1995
heenpettersen2018,hennessynd
heenpettersen2018,coffey1909
heenpettersen2018,connolly1987
heenpettersen2018,crawford1923
rogers2020,crawford1923
heenpettersen2018,danielsson2015
lund2020,danielsson2015
williams2016,danielsson2015
heenpettersen2018,farbregd1979
heenpettersen2014,farbregd1979
heenpettersen2018,forte2005
heenpettersen2014,forte2005
heenpettersen2018,gerace2014
heenpettersen2018,gyllensvard2004
heenpettersen2018,hagland2008
heenpettersen2014,hagland2008
heenpettersen2018,hall2015
williams2016,hall2015
heenpettersen2018,haseloff1990
weissnd,haseloff1990
heenpettersen2018,hedeager2015
heenpettersen2018,henry1965
ahfeldt2015,henry1965
heenpettersen2018,holtsmark1989
heenpettersen2018,jesch2001
ijssennagger2013,jesch2001
kalmring2018,jesch2001
lundborgnd,jesch2001
mcleod2011,jesch2001
raffield2016,jesch2001
wrcnd,jesch2001
raffield2015,jesch2001
raffield2019,jesch2001
skre2019,jesch2001
toplak2015,jesch2001
heenpettersen2018,jesch2006
raffield2019,jesch2006
heenpettersen2018,kelly1993
heenpettersen2018,lamn2004
jorgensennd,lamn2004
heenpettersen2018,lowe2007
heenpettersen2018,lucas1967
sheehannd,lucas1967
heenpettersen2018,lucas1973
heenpettersen2018,lucas1986
heenpettersen2018,magnus1932
heenpettersen2018,mullarkey2014
heenpettersen2018,murray2012
heenpettersen2018,murray2014
heenpettersen2018,murray2015
heenpettersen2018,murray2016
heenpettersen2018,nordvig2013
heenpettersen2018,carragain2010
heenpettersen2018,odonoghue2011
heenpettersen2018,floinn1989
heenpettersen2014,floinn1989
rogers2020,floinn1989
sheehannd,floinn1989
heenpettersen2018,floinn2013
heenpettersen2018,floinn2015
heenpettersen2018,omeadhra1988
heenpettersen2018,ohrn2015
heenpettersen2018,quast2012
heenpettersen2018,rosedahl1992
heenpettersen2018,ryan1989
rogers2020,ryan1989
heenpettersen2018,ryan1998
heenpettersen2018,solli2013
heenpettersen2018,watt2005
heenpettersen2018,watt2011
heenpettersen2018,youngs1989
heenpettersen2014,youngs1989
rogers2020,youngs1989
sheehannd,youngs1989
smith2013,guojonsson1965
smith2013,guojonsson1973
smith2013,guojonsson1994
smith2013,jorgensen1989
heenpettersen2014,andersen2004
jessen2014,andersen2004
hilberg2018,andersen2004
tummuscheitnd,andersen2004
voncarnapbornheim2014,andersen2004
heenpettersen2014,ashby2009
leonard2011,ashby2009
thend,ashby2009
vonholstein2014,ashby2009
heenpettersen2014,bakka1965
pedersennda,bakka1965
raffield2016,bakka1965
heenpettersen2014,blindheim1977
sheehannd,blindheim1977
heenpettersen2014,budd2004
jarman2018,budd2004
knudson2012,budd2004
mcleod2011,budd2004
montgomery2014,budd2004
osullivan2015,budd2004
peschel2017,budd2004
price2011,budd2004
raffield2015,budd2004
heenpettersen2014,boe1926
heenpettersen2014,corrain1972
heenpettersen2014,christophersen1989
magi2015,christophersen1989
skrend,christophersen1989
NOAUTHOR32,christophersen1989
heenpettersen2014,de1995
heenpettersen2014,etting2013
heenpettersen2014,fagerland2008
heenpettersen2014,gaimster1991
sheehannd,gaimster1991
heenpettersen2014,gronnesby2012
heenpettersen2014,haseloff1979
heenpettersen2014,haseloff1987
heenpettersen2014,heenpettersen2013
heenpettersen2014,helle1991
heenpettersen2014,herje1989
heenpettersen2014,herstad2012
heenpettersen2014,hunter2008
NOAUTHOR32,hunter2008
heenpettersen2014,jatten2006
heenpettersen2014,martens1994
heenpettersen2014,ofloinn1989
heenpettersen2014,redmond2007
jarman2018,redmond2007
leonard2011,redmond2007
mcleod2011,redmond2007
heenpettersen2014,resi2005
heenpettersen2014,roskaft2003
heenpettersen2014,shepherd1985
heenpettersen2014,skinner2012
heenpettersen2014,skjevik1997
heenpettersen2014,sorheim2010
heenpettersen2014,stenvik1994
heenpettersen2014,trotzig1984
heenpettersen2014,trotzig1991
heenpettersen2014,wilson1965
lund2010,wilson1965
mcleod2011,wilson1965
raffield2014,wilson1965
jagodzinski2014,paulsen1933
sindbaek2014,paulsen1933
sindbaeknd,paulsen1933
sindbaeknda,paulsen1933
jagodzinski2014,steuer1962
jagodzinski2014,filipowiak1988
helmbrecht2012,betz1973
helmbrecht2012,bottgerniedenzu1982
oehrl2019,bottgerniedenzu1982
ahfeldt2015,bottgerniedenzu1982
helmbrecht2012,buisson1976
oehrl2017,buisson1976
oehrl2019,buisson1976
staeckernd,buisson1976
zachrisson2018,buisson1976
ahfeldt2015,buisson1976
helmbrecht2012,eldjarn1956
wrcnd,eldjarn1956
helmbrecht2012,hagen1950
helmbrecht2012,janowski2006
helmbrecht2012,kjaerum1990
olend,kjaerum1990
mannering2013,kjaerum1990
hedenstiernajonson2015,stoodley2000
raffield2019,stoodley2000
hedenstiernajonson2015,meskell1999
